,Country,Import.items,Trade.flow,Taxon,Mean.Trophic.Level,Total.production,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1756,Honduras,Tilapia and catfish and carp,Imports,Fish,2.543419164,1383.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.52,372.24,190.03,83.75,125,102.5,120,147.025
1757,Honduras,Pilchards Sardinops spp. and Sardinellas,Imports,Fish,2.857185507,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,1,0,466,2,3,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1758,Honduras,Sardine and sardinella and sprat,Imports,Fish,2.937098662,230237.6616,875.14,1883.28,1534.82,2340.8,2864.82,2878.12,1981.7,1085.28,1856.68,1795.5,2707.88,3205.3,3192,2750.44,1893.92,1830.08,1633.24,2415.28,1700.74,3859.38,3831.4,5200.3,7422.4,8608.1,5464.2,6538,5612.94,5717.34,4942.28,9869.2,8057.14,8166.2,9538.76,7426.1,5732.3,9424.38,9022.72,9208.92,7107.52,11289.04,9522.8,9972.34,8144.92,10133.9616
1759,Honduras,Cephalopod,Imports,Cephalopod,3,2138.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,5,3,44,10,2,25,8,81,21,21,25,22,44,124,91,117,76,79,78,90,175,255,243,256,230.78
1760,Honduras,Anchovy,Imports,Fish,3.128266791,362.8506,5.32,5.32,5.32,2.66,0,0,2.66,5.32,5.32,0,2.66,5.32,0,0,0,0,0,10.64,2.66,55.86,5.32,21.28,13.3,7.98,7.98,7.98,10.64,15.96,7.98,10.64,31.92,39.9,5.32,2.66,0,10.64,5.32,7.98,2.66,5.32,13.3,5.32,5.32,9.0706
1761,Honduras,Herring,Imports,Fish,3.300155675,350.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,8,5,0,0,0,43,60,58,45,38,34,29,22.96
1762,Honduras,Chub mackerel,Imports,Fish,3.4,2902.06,731.5,1231.58,763.42,114.38,61.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1763,Honduras,Fish,Imports,Fish,3.441211613,18308.9297,994.9,579.9,226.98,599.68,1927.86,1434.14,101.24,175.56,28.2,95.92,23.94,111.88,0,199.98,8.3,0,0,121.6,43.14,125.19,107.35,123.86,13.19,89.95,239.88,117.98,265.06,177.96,213.46,304.48,0,271.84,691.39,1361.36,777.81,1930.26,2269.44,1265.83,129.41,206.21,296,311.6,235.08,111.1197
1764,Honduras,Mackerel,Imports,Fish,3.499079624,2058.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,1295.42,518.7,146.3,0,5.32,10.64,0,0,0,0,0,0,0,0,0,2.66,0,0,0,0,0,66.5,0
1765,Honduras,Catfish,Imports,Fish,3.596586846,4966.5125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.5,76.25,532.5,852.5,947.5,892.5,918.75,574.0125
1766,Honduras,Flatfish,Imports,Fish,3.901795953,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,0,0,0,14,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0
1767,Honduras,Pacific salmons,Imports,Fish,4.148078438,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,25,0,0,33,69,38,19,4,5,0,1,0,1,5,0,0,0
1768,Honduras,Salmonids,Imports,Fish,4.228556346,665.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27,15,18,0,2,9,35,34,46,18,36,72,42,64,67,74,69,21,5,1,1,2,2,2,2.79
1769,Honduras,Salmon,Imports,Fish,4.270007459,944.8675,5.32,7.98,13.3,10.64,5.32,0,2.66,0,2.66,2.66,2.66,2.66,0,0,0,0,0,10.64,7.98,2.66,10.64,13.3,10.64,18.62,13.3,15.96,15.96,18.62,13.3,21.28,47.88,87.78,34.58,21.28,23.94,50.54,36.6,41.6,42.69,58.94,77.69,59.87,68.62,64.0975
1770,Honduras,Tuna,Imports,Fish,4.414193552,21114.5082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.74,156.28,233.42,206.82,143.64,486.78,345.8,625.1,502.74,793.68,845.88,997.5,680.96,639.74,696.32,507.82,773.48,717,895.96,879.72,937.82,1030.26,1350.8,1421.54,1955.22,1367.4,1819.0882
1771,Hungary,Tilapia,Imports,Fish,2.044832904,2512.7925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,22.5,59.5,82,150.25,365.75,495,337.75,450.75,514.2925
1772,Hungary,Carps,Imports,Fish,2.425423625,9105.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,1116,1625,415,246,294,251,0,250,0,383,419,442,376,164,0,0,13,0,59,228,196,239,284,204,614,317,493,276.05
1773,Hungary,Crustacean,Imports,Crustacean,2.5,14185.23537,0,0,0,0,15.89,0,0,6.81,0,11.35,163.44,138.47,20.43,492.59,72.64,228.5605,209.5414,207.1818,107.8012,73.6306,76.16,108.86,207.1609,186.32,171.78,218.4,200.2303,230.4203,151.1503,239.5609,249.5705,270.7505,418.5206,675.6233,676.9843,644.1713,763.4512,609.3809,686.7406,618.17,936.82,1341.1501,1445.1201,1310.403773
1774,Hungary,Carps and eels and snakeheads,Imports,Fish,2.54046911,584.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.5,31.25,55,75,22.5,85,55,62.925
1775,Hungary,Freshwater fish,Imports,Fish,2.802763992,18385.4025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,330.75,4440,1089.25,1418.25,3210,4111.5,569.5,548,281,104.75,305.5,213.75,170.5,273.75,612.25,705.6525
1776,Hungary,Sardine and sardinella and sprat,Imports,Fish,2.937098662,106330.9682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3668.14,3551.1,4136.3,5290.74,6775.02,6096.72,5490.1,8288.56,6023.04,8940.42,7458.64,8259.72,7931.62,1760.92,1798.16,1165.08,867.16,970.9,997.5,1303.4,1263.5,1556.1,1718.36,1617.28,1877.96,2090.76,2186.52,1779.54,1467.7082
1777,Hungary,Brisling or sprats,Imports,Fish,2.961805536,485.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,1,2,3,58,133,91,32,2.88
1778,Hungary,Cephalopod,Imports,Cephalopod,3,3448.8452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,2,3,12,42,22,59,62,66,65,76,77,56,69,80,46,32,53,60,161.48,162.14,223.72,330.62,328.86,432.76,483.06,436.2052
1779,Hungary,European pilchard,Imports,Fish,3.1,39508.448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5136.46,3489.92,3654.84,2537.64,2497.74,1830.08,2138.64,2114.7,2468.48,2010.96,1963.08,2194.5,2287.6,1651.86,1827.42,1704.528
1780,Hungary,Polar cod,Imports,Fish,3.1,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,94,98,0,0,0,0
1781,Hungary,Anchovy,Imports,Fish,3.128266791,368.3568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.32,0,0,0,0,0,0,0,5.32,23.94,0,0,2.66,5.32,21.28,26.6,7.98,7.98,18.62,10.64,26.6,13.3,29.26,23.94,31.92,37.24,34.58,35.8568
1782,Hungary,European plaice,Imports,Fish,3.2,244.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,7.5,11.25,10,33.75,86.25,17.5,21.25,8.75,8.75,6.25,7.5,6.25,6.25,3.75,3.6
1783,Hungary,Herring,Imports,Fish,3.300155675,110140.3248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395.84,350.28,570.4,928.78,931.34,2382.48,2838.08,3402.76,4425.88,4992.84,4441.02,3869.46,4442.5,5073.52,6722.71,6622.98,4387.36,5861.33,5771.37,4760.45,5091.64,4455.47,4299.51,3463.43,3568.96,3705.29,4105.99,4237.4,4041.2548
1784,Hungary,Fish,Imports,Fish,3.441211613,423855.3873,12688.2,12709.48,13369.16,15555.68,12483.38,8937.6,13189.72,19361.14,19748.16,12447.58,17517.56,30888.16,22917.22,18926,15142.52,14060.11,7665.87,7241.16,10495.74,8726.14,3846.02,4938.5,3953.58,4005.08,4526.78,5656.42,5847.08,7002.18,2683.93,4069.84,4708.04,5401.6,6138.56,6736.86,6195.78,5994.54,5161.22,5903.85,5938.22,7106.99,6568.1,5840.58,5882.77,5678.2873
1785,Hungary,Mackerel,Imports,Fish,3.499079624,18518.8912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.92,604.46,102.76,118.48,41.6,99.8,384.1,261.78,455.58,703.58,967.98,595.92,844.98,597.18,746.52,654.96,581.12,863.62,663.42,796.14,1560.76,808.56,617.76,643.68,971.02,899.78,938.82,858.88,970.7312
1786,Hungary,Seabass,Imports,Fish,3.577543698,330.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,6,3,0,0,8,13,32,26,26,37,39,44,39,45.64
1787,Hungary,Catfish,Imports,Fish,3.596586846,30778.6925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3962.5,4188.75,2747.5,2958.5,3236.5,2895.5,2649.75,2941.5,2857.75,2340.4425
1788,Hungary,Alaska pollock,Imports,Fish,3.6,29927.3644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.03,150.75,849.98,1152.74,2278.04,1066.26,1569.77,1491.9,1790.84,2028.36,2073.65,2249.63,2387.82,2500.41,3785.87,4511.3144
1789,Hungary,Pelagic fish,Imports,Fish,3.66028643,4961.4852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,39.9,77.14,194.18,329.84,489.44,401.66,297.92,359.1,207.48,380.38,457.52,391.02,438.9,420.28,463.4252
1790,Hungary,Gilt-head seabream,Imports,Fish,3.7,225.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,4,3,3,6,12,17,22,23,28,30,26,47.17
1791,Hungary,Marine fish,Imports,Fish,3.817951401,145301.9639,6120,3854,2500,2800,5200,4200,6500,4800,3900,4700,5600,3771,6586,8099,6471,678,1691.25,2485.25,2593,960,4413.5,6355.5,6229.25,3981,4399,5421.75,5541.25,5877.75,1509.42,1693.33,1819.65,1502.96,1526.68,1100.43,1123.15,1191.95,944.85,1339.97,1006.8,878.93,959.81,839.33,1206.21,930.9939
1792,Hungary,Cape hake,Imports,Fish,3.901380043,100.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,26,0,0,18,14,8,8,1.46
1793,Hungary,Blue whitings,Imports,Fish,4.012942106,293.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.75,0,0,0,0,0,0,0,0,0,0,0,0
1794,Hungary,Trout,Imports,Fish,4.071212188,401.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,2.5,7.5,17.5,27.5,35,55,75,56.25,117.575
1795,Hungary,Trout and char,Imports,Fish,4.073085713,6270.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66,61,74,60,82,157,105,82,71,157,151,179,180,98.5,20.5,72.5,35,48,165.5,191,232.5,410.5,552,580,680.5,609.5,566,582.66
1796,Hungary,Cod,Imports,Fish,4.107251404,7752.812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,4,3,210.82,90,12.5,752.26,633.02,652.79,465.17,346.32,420.59,778.19,821.07,765.91,668.42,475.15,428.63,218.972
1797,Hungary,Cod and hake and haddock,Imports,Fish,4.136479753,3220.5875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.75,117.75,66.75,851.75,857,720.25,207,238.3375
1798,Hungary,Pacific salmons,Imports,Fish,4.148078438,380.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19,5,3,1,2,0,3,0,7,4,1,2,29,113,25,44,34,0,7,7,13,2,3,22,21,4,3,4.6
1799,Hungary,Grenadiers,Imports,Fish,4.161811924,172.6625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.5,0,0,0,0,0,0,2.5,0,0,0,5,13.75,27.5,31.4125
1800,Hungary,Argentine hake,Imports,Fish,4.2,38758.6525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5317.25,4541.75,3436.25,3293.75,2107.25,2391.75,1982.5,1464.25,1457.5,1451.5,1944,1315,1273.25,1864,2288,2630.6525
1801,Hungary,Pacific cod,Imports,Fish,4.2,166.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,30,0,16.25,60,16.25,12.5,20,0,0,3.75,1.25,2.5,1.25,1.25,0.5625
1802,Hungary,Hake,Imports,Fish,4.210022623,20553.8795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,91,21,310,1460,1157,2225,1847,1332,1202,1584,1590,742.75,823.75,996.56,62.5,318,48.75,204.66,46.19,132.96,203.65,147.22,656.79,617.61,716.13,1171.5,785.8595
1803,Hungary,Hake of the genus Urophycis,Imports,Fish,4.214214624,266.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,15,38.75,52.5,0,24,0,8.5,37.25,34.09
1804,Hungary,Salmonids,Imports,Fish,4.228556346,2084.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,7,173,817,74,0,0,0,35,21,0,50,16,0,0,0,0,0,26,27,109,124,33,37,98,271,116,26.85
1805,Hungary,Salmon,Imports,Fish,4.270007459,21699.6077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,15.14,21.46,16.14,50.94,38.5,61.5,107,159.5,223.7,259.54,275,389.5,530.55,687.14,823.52,627.75,773.46,1101.38,871.86,817.07,700.9,1053.39,1657.44,1858.88,2045.7,2292.97,2251.92,1980.2577
1806,Hungary,Shark,Imports,Fish,4.295337531,149.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.75,35,10,18.75,10,8.75,3.75,5,10,6.25,8.75,6.25,6.25,8.75,1.25,1.75
1807,Hungary,Saithe,Imports,Fish,4.3,790.0875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75,25,58.75,55,31.25,63.75,53.75,35,22.5,35,60,56.25,37.5,82.5,78.75,76.3375
1808,Hungary,Halibut,Imports,Fish,4.340660024,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,46,50,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1809,Hungary,Skipjack tuna,Imports,Fish,4.4,30765.5068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4907.7,6048.84,6423.9,6729.8,6655.2668
1810,Hungary,Tuna,Imports,Fish,4.414193552,50031.1617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.86,232.8,415.3,554.64,294.6,313.88,672.98,1098.58,909.72,1715.7,1739.64,2561.58,2777.04,2710.06,2108.26,2967.67,1838.92,2677.14,1910.53,3064.38,3498.66,3716.76,3611.93,4276.93,851.12,805.58,923.62,683.9,1043.3817
1811,Hungary,Tuna and bonito and billfish,Imports,Fish,4.41545802,22988.5712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1239.56,1231.58,1010.8,1244.88,1928.5,851.2,1266.16,1050.7,800.66,1098.58,1114.54,1486.94,1973.72,1830.08,2409.96,2450.7112
1812,Hungary,Atlantic and Pacific bluefin tuna,Imports,Fish,4.5,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,77,54,0,0,0,0
1813,Hungary,Atlantic salmon and Danube salmon,Imports,Fish,4.5,6658.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,12,16,3,3,6,8,6,5,12,14,8,2,5,8,0,0,2,3,378,328,901,1110,912,960,1162,791.81
1814,Hungary,Nile perch,Imports,Fish,4.5,1739.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.25,225,211.25,110,201.25,203.75,138.75,146.25,195,137.3
1815,Hungary,Swordfish,Imports,Fish,4.5,223.3375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7.5,3.75,82.5,43.75,5,37.5,6.25,6.25,3.75,5,3.75,2.5,5,0.8375
1816,Iceland,Tilapia,Imports,Fish,2.044832904,1088.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,315,404,0,1,0,1,0.49
1817,Iceland,Crustacean,Imports,Crustacean,2.5,857567.018,0,2,1,84,55,16,1160,1058,2841,4244,626,828,2601.15,5346.36,7836.64,6161.44,3561.78,4453.48,1667.69,4124.23,3473.02,4849.72,12984.37,27666.71,34783.52,37568.39,41855.58,43242.96,53314.29,46126.11,38510.23,36022.74,30856.42,24874.56,30317.77,22669.83,36044.98,27680.65,36999.17,59208.78,35726.63,33492.87,48469.51,44160.438
1818,Iceland,Sardine and sardinella and sprat,Imports,Fish,2.937098662,3333.6286,0,0,0,0,0,0,0,0,0,0,0,0,7.98,50.32,5.32,72.64,2.66,5.32,5.32,31.92,77.14,82.46,103.74,220.78,348.46,313.88,114.38,101.08,118.44,106.4,109.06,122.36,110.12,101.14,419.46,66.5,87.78,55.86,77.14,71.82,69.16,87.78,95.76,91.4486
1819,Iceland,Cephalopod,Imports,Cephalopod,3,87748.12,0,0,0,0,0,0,0,0,0,0,0,0,1053,2625,3337,2983,4241,4374,2490,2148,1998,1448,1901,3680,1912,3365,9361,1063,521,926,857,930,2072,3217,2970,1760,4062,3050,4078,3834,3817,1856,2727,3092.12
1820,Iceland,Anchovies and Indian mackerels and seerfishes,Imports,Fish,3.140476663,570.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,523.24
1821,Iceland,Capelin,Imports,Fish,3.2,235225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,0,0,5,1860,453,5,12,26782,69459,3,0,0,59,0,4979,3191,4522,8630,227,6407,454,427,756,19954,26723,15642,20915,23396,0
1822,Iceland,European plaice,Imports,Fish,3.2,872.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,89,35,0,297,253,4,166,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.64
1823,Iceland,Herring,Imports,Fish,3.300155675,19002.68,0,5.32,13.3,5.32,13.3,26.6,34.58,34.58,29.26,31.92,18.62,7.98,13.3,21.28,23.94,29.26,13.3,5.32,2.66,0,56.25,2.66,2.66,433.8,6.41,2.66,0,2.66,2.66,18.62,42.56,320.52,112.26,49.55,129.9,101.15,53.2,61.18,1061.34,2330.81,5375.02,3510.9,2564.14,2431.93
1824,Iceland,Atlantic herring,Imports,Fish,3.4,34281.9738,0,13.3,34.58,10.64,29.26,21.28,45.22,39.9,50.54,47.88,47.88,74.48,66.5,37.24,76.9,83.88,57.9,101.54,101.1,460.78,24,335,17393,3084,1,701,0,0,408,5473,281.66,447.66,186.66,2637,0,523,0,1.25,0,0,164.07,807.21,163.81,249.8538
1825,Iceland,Fish,Imports,Fish,3.441211613,48155.116,273.74,4,579,169,38,90,28.32,108,249.5,22.28,53,520.66,5.75,19,2.66,6.57,180.98,10.98,29.3,7.98,41.64,703.46,468.62,1637.42,1652.7,4588.76,6242.22,4920.74,2476.62,2251.7,1085.44,3038.07,2256.84,1679.21,1645.1,1742.33,1562.86,526,939.13,3228.81,1587.13,274.69,379.82,827.086
1826,Iceland,Mackerel,Imports,Fish,3.499079624,22473.1182,0,0,0,0,0,0,0,0,0,0,0,0,17.3,13.3,10.64,98.62,108.26,95.28,216.96,47.94,13.3,37.3,90.62,136.62,80.94,56.92,40.6,57.88,467.26,40.24,46.56,41.24,1249.88,1043.62,2090.94,5279.62,18.62,2869.94,227.28,281.94,2393.24,1813.56,2095.16,1391.5382
1827,Iceland,Indian mackerels and seerfishes and jacks,Imports,Fish,3.554389025,1463.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1463.34
1828,Iceland,Seabass,Imports,Fish,3.577543698,262.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,88,0,0,0,0,0,0,4,0,0,146,0,0,1,0.01
1829,Iceland,Pelagic fish,Imports,Fish,3.66028643,3078.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3072.5,6.25,0,0,0,0,0,0,0,0
1830,Iceland,Wolffish,Imports,Fish,3.660759826,9942.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,34,36,65,224.25,413,69.25,30,11.25,46,70.25,234,180,232,99,210,886.25,807,1014,630,760,1347,1314,700,305,207,0
1831,Iceland,Demersal fish,Imports,Fish,3.74312709,706.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573,0,0,0,0,133.75,0,0,0,0,0,0
1832,Iceland,Tusk,Imports,Fish,3.899970292,742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,70,7,31,6,25,28,9,55,8,0,5,0,0,0,0,0,0,1,53,239,32,3,0,0
1833,Iceland,Flatfish,Imports,Fish,3.901795953,2935.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,7,29,3,35,96.75,974.25,1330.5,132.5,15,0,64.75,0,0,2.25,12,2.25,1.25,0,0,0,4,159,21,0,0,34.84
1834,Iceland,Haddock,Imports,Fish,4,12068.24,0,0,0,0,0,0,0,0,0,0,0,0,0,11.25,20,0,213,1463,2360.5,1422.25,389.25,192.5,178.25,117,13,67.25,117.25,187,33,64,62.5,6.25,0,281.25,617,521.25,700.75,513.75,252,670,906,596.25,22.25,70.49
1835,Iceland,Blue whitings,Imports,Fish,4.012942106,15872.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,5233,500,2330,0,4621,2990.52
1836,Iceland,Atlantic redfish,Imports,Fish,4.027539366,10166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,8,505,4185,488,422,1433,884,617,199,145,36,366,21,223,196,29,15,1,0,22,49,50,140,64,17,29,0
1837,Iceland,Redfish,Imports,Fish,4.027539366,2081.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,32.5,521.25,110,83.75,760,123.75,211.25,35,58.75,0,0,0,1.25,0,0,28.75,65,0,0,0,0,0,0,0,0
1838,Iceland,Trout and char,Imports,Fish,4.073085713,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,12,0,0,0,76,9,11,7,2,155,33,0
1839,Iceland,Atlantic cod,Imports,Fish,4.1,6565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,1095,1517,1777,1304,495,37,94,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0
1840,Iceland,Cod,Imports,Fish,4.107251404,116741.045,0,0,0,0,0,0,0,0,0,0,0,0,4.75,256.75,68.37,414,1203.5,7253.7,9371.88,10580.36,17175.67,9476.38,11129.38,7096.46,3106.25,1541.25,3490.15,1790.41,1092.44,1702.33,2049.48,972.3,2142.4,435.89,567.24,4877.5,2069.5,1187.75,2957.75,3593.08,3448.78,2297.25,1514.25,1873.845
1841,Iceland,Cod and hake and haddock,Imports,Fish,4.136479753,1804.8564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.64,544.26,149.46,248.16,558.36,112.8,39.48,0,5.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0564
1842,Iceland,Salmon,Imports,Fish,4.270007459,3747.1625,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,2.5,0,0,0,0,0,2.5,66.25,12.5,26.25,42.5,113.5,638,17.5,27.5,156.25,162.25,454.5,579.75,218.25,219,385.75,166.25,43.75,88.75,86.25,88.75,32.5,60,54.9125
1843,Iceland,Saithe,Imports,Fish,4.3,10284.5925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,213,789,868.2,1185.93,510.45,431.7,157,369.25,1201.98,1747.6,145,1,213.25,690.75,0,0,0,242.82,893,307,152,49,31,23,8,27.6625
1844,Iceland,Halibut,Imports,Fish,4.340660024,164.87,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,1,2,10,5,0,16,9,9,15,0,7,15,1,3,0,1,0,1,1,0,5,0,8,3,1,0,0,0.87
1845,Iceland,Greenland halibut,Imports,Fish,4.4,3051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,10,96,80,1121,834,196,106,33,13,1,51,0,41,9,30,58,14,5,138,1,168,10,4,12,0
1846,Iceland,Ling,Imports,Fish,4.4,1031.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.64,55,133.96,161.92,89.32,1,2,10,2,17,4,0,2,0,0,0,0,0,0,2,119,105,47,5,243,0
